calculated_host_listings_count,availability_365,neighbourhood_n,longitude,room_type_n,price
2.0,0.0,21.0,-73.92477,0.0,89
2.0,17.0,12.0,-73.96605,0.0,100
1.0,0.0,23.0,-73.98801,0.0,125
1.0,11.0,9.0,-73.99144,1.0,150
1.0,0.0,14.0,-73.99987,0.0,98
1.0,358.0,16.0,-73.97248,1.0,185
1.0,26.0,118.0,-73.84056,1.0,65
1.0,0.0,56.0,-73.92601,0.0,65
1.0,0.0,2.0,-73.94625,1.0,77
1.0,0.0,7.0,-73.98937,1.0,280
1.0,0.0,21.0,-73.91684,0.0,60
1.0,1.0,18.0,-73.92224,0.0,57
2.0,0.0,8.0,-73.97057,0.0,100
1.0,23.0,2.0,-73.93966,0.0,49
2.0,292.0,21.0,-73.91172,0.0,75
1.0,9.0,28.0,-73.95495,1.0,120
1.0,0.0,68.0,-73.9857,1.0,150
3.0,27.0,117.0,-73.96287,1.0,99
10.0,342.0,28.0,-73.94616,0.0,48
327.0,309.0,43.0,-74.00645,1.0,302
1.0,1.0,5.0,-73.97788,1.0,160
3.0,339.0,6.0,-73.95801,2.0,30
1.0,0.0,134.0,-73.90137,0.0,119
1.0,57.0,8.0,-73.9782,1.0,250
1.0,0.0,24.0,-73.9443,2.0,22
3.0,0.0,22.0,-73.96552,1.0,350
1.0,0.0,23.0,-73.98072,1.0,250
2.0,180.0,11.0,-74.00057,0.0,125
2.0,311.0,6.0,-73.93653,1.0,125
1.0,0.0,15.0,-73.94917,1.0,110
2.0,160.0,24.0,-73.95071,1.0,114
2.0,365.0,8.0,-73.96638,0.0,105
1.0,364.0,70.0,-73.89631,1.0,100
2.0,1.0,28.0,-73.96166,1.0,249
1.0,0.0,4.0,-73.94432,1.0,275
1.0,272.0,15.0,-73.95663,1.0,120
1.0,95.0,63.0,-73.8532,0.0,59
1.0,205.0,50.0,-73.99104,1.0,350
2.0,159.0,6.0,-73.93313,1.0,110
1.0,0.0,39.0,-73.91833,1.0,75
1.0,0.0,21.0,-73.92403,0.0,29
2.0,119.0,21.0,-73.90748,1.0,99
1.0,21.0,20.0,-73.94781,0.0,45
2.0,0.0,56.0,-73.93089,0.0,40
3.0,359.0,46.0,-73.78455,0.0,50
1.0,365.0,16.0,-73.98076,0.0,120
1.0,81.0,86.0,-74.07084,1.0,199
1.0,0.0,26.0,-73.97952,1.0,200
1.0,0.0,1.0,-73.96897,1.0,99
6.0,365.0,37.0,-73.82252,0.0,99
1.0,0.0,26.0,-73.98084,1.0,120
1.0,0.0,9.0,-73.9912,1.0,120
5.0,0.0,96.0,-74.0039,0.0,75
8.0,339.0,1.0,-73.96688,1.0,389
1.0,8.0,21.0,-73.92588,1.0,98
1.0,364.0,121.0,-73.88663,0.0,83
2.0,23.0,14.0,-73.99473,0.0,84
4.0,249.0,20.0,-73.95855,0.0,399
1.0,365.0,30.0,-73.93325,0.0,129
1.0,0.0,64.0,-73.99526,0.0,100
1.0,0.0,11.0,-74.00322,1.0,160
2.0,339.0,21.0,-73.91361,0.0,45
3.0,338.0,8.0,-73.97126,0.0,120
2.0,179.0,12.0,-73.94487,0.0,109
1.0,34.0,8.0,-73.98615,1.0,250
1.0,1.0,23.0,-73.98765,1.0,150
1.0,0.0,14.0,-74.00242,1.0,105
2.0,245.0,44.0,-73.90177,0.0,50
1.0,0.0,2.0,-73.95357,1.0,180
1.0,106.0,21.0,-73.90526,0.0,65
1.0,294.0,49.0,-73.91378,1.0,100
1.0,363.0,7.0,-73.99175,2.0,100
1.0,0.0,56.0,-73.91559,0.0,44
2.0,0.0,24.0,-73.95969,0.0,42
1.0,0.0,20.0,-73.94768,1.0,210
1.0,247.0,35.0,-73.93183,0.0,55
327.0,332.0,43.0,-74.0107,1.0,216
1.0,0.0,68.0,-73.98161,1.0,125
1.0,250.0,82.0,-73.9657,0.0,100
1.0,0.0,19.0,-73.9843,0.0,99
1.0,363.0,12.0,-73.94504,1.0,350
1.0,5.0,7.0,-73.9932,0.0,244
1.0,0.0,48.0,-73.9939,1.0,180
1.0,89.0,6.0,-73.93848,1.0,350
1.0,190.0,28.0,-73.96734,1.0,195
1.0,0.0,11.0,-74.00322,1.0,160
2.0,65.0,17.0,-73.97704,1.0,99
3.0,358.0,63.0,-73.83924,0.0,145
1.0,123.0,6.0,-73.91825,2.0,75
1.0,0.0,11.0,-74.00321,1.0,190
1.0,0.0,79.0,-73.99802,0.0,41
1.0,0.0,53.0,-73.99629,1.0,150
1.0,0.0,23.0,-73.98686,1.0,295
2.0,260.0,2.0,-73.94117,1.0,129
1.0,0.0,30.0,-73.9277,0.0,90
2.0,0.0,2.0,-73.95871,0.0,60
2.0,243.0,11.0,-74.00319,1.0,500
1.0,0.0,19.0,-73.98793,0.0,90
1.0,323.0,85.0,-73.75524,1.0,70
1.0,88.0,28.0,-73.95897,0.0,175
1.0,7.0,19.0,-73.98601,1.0,145
1.0,0.0,95.0,-73.84587,0.0,60
3.0,272.0,12.0,-73.95927,1.0,148
1.0,48.0,15.0,-73.94555,1.0,110
2.0,0.0,21.0,-73.9124,0.0,40
1.0,87.0,5.0,-73.97747,0.0,75
3.0,0.0,21.0,-73.92419,0.0,42
1.0,52.0,28.0,-73.96607,1.0,378
17.0,224.0,1.0,-73.98832,1.0,131
2.0,23.0,68.0,-73.98549,1.0,130
1.0,0.0,44.0,-73.90614,0.0,40
1.0,0.0,28.0,-73.95719,1.0,123
1.0,283.0,49.0,-73.92549,0.0,175
1.0,50.0,70.0,-73.87657,2.0,25
4.0,333.0,86.0,-74.06479,1.0,250
1.0,2.0,6.0,-73.95014,1.0,120
1.0,11.0,12.0,-73.96176,0.0,50
1.0,213.0,12.0,-73.95427,1.0,165
1.0,21.0,20.0,-73.95454,1.0,112
1.0,109.0,8.0,-73.96253,1.0,589
1.0,0.0,56.0,-73.91601,1.0,80
1.0,23.0,12.0,-73.95577,1.0,180
1.0,0.0,12.0,-73.95906,0.0,80
1.0,0.0,5.0,-73.97966,0.0,65
2.0,0.0,12.0,-73.9435,1.0,120
1.0,38.0,28.0,-73.95384,1.0,175
1.0,68.0,22.0,-73.96166,1.0,80
1.0,0.0,6.0,-73.95849,1.0,109
1.0,0.0,56.0,-73.91905,0.0,30
1.0,182.0,39.0,-73.92327,1.0,131
5.0,0.0,43.0,-74.00641,0.0,95
2.0,80.0,12.0,-73.9451,0.0,57
1.0,365.0,41.0,-74.07774,0.0,70
1.0,71.0,4.0,-73.93549,1.0,90
1.0,0.0,56.0,-73.92009,1.0,200
1.0,305.0,28.0,-73.95647,0.0,85
1.0,17.0,68.0,-73.98436,1.0,118
1.0,0.0,8.0,-73.98062,1.0,350
1.0,31.0,14.0,-73.9967,1.0,200
232.0,162.0,11.0,-74.00321,1.0,356
1.0,90.0,30.0,-73.93675,0.0,75
3.0,88.0,21.0,-73.92673,0.0,45
2.0,263.0,2.0,-73.95327,0.0,100
1.0,61.0,10.0,-73.98747,1.0,131
1.0,28.0,7.0,-73.99831,1.0,198
1.0,351.0,6.0,-73.94696,1.0,190
1.0,278.0,1.0,-73.97455,1.0,299
1.0,0.0,56.0,-73.92576,0.0,50
2.0,297.0,43.0,-74.00797,1.0,199
4.0,322.0,4.0,-73.94742,1.0,174
1.0,0.0,2.0,-73.95175,0.0,50
7.0,0.0,46.0,-73.78237,0.0,66
3.0,264.0,22.0,-73.9572,0.0,55
1.0,65.0,106.0,-73.79844,1.0,100
1.0,303.0,6.0,-73.93417,1.0,1749
14.0,365.0,1.0,-73.97588,0.0,350
232.0,266.0,71.0,-73.98551,1.0,347
1.0,365.0,6.0,-73.93375,1.0,135
1.0,0.0,2.0,-73.95384,0.0,89
2.0,330.0,2.0,-73.94424,0.0,55
2.0,29.0,1.0,-73.98865,1.0,230
1.0,0.0,7.0,-73.98875,0.0,250
1.0,359.0,15.0,-73.95216,0.0,80
1.0,0.0,20.0,-73.93673,0.0,110
1.0,3.0,56.0,-73.927,1.0,70
1.0,0.0,79.0,-73.9939,1.0,200
1.0,0.0,21.0,-73.91898,0.0,10
2.0,0.0,41.0,-74.08291,0.0,40
1.0,217.0,17.0,-73.97904,1.0,88
1.0,0.0,23.0,-73.98983,1.0,180
3.0,0.0,13.0,-73.9774,0.0,67
1.0,89.0,6.0,-73.95603,2.0,115
1.0,54.0,26.0,-73.97706,1.0,130
1.0,11.0,6.0,-73.94765,1.0,150
1.0,0.0,23.0,-73.98284,0.0,120
1.0,0.0,45.0,-73.96007,1.0,120
1.0,177.0,4.0,-73.95402,1.0,194
3.0,0.0,19.0,-73.98409,1.0,285
1.0,30.0,2.0,-73.95303,0.0,60
1.0,0.0,6.0,-73.93965,0.0,60
1.0,85.0,56.0,-73.91132,0.0,80
1.0,0.0,28.0,-73.94991,1.0,165
3.0,365.0,12.0,-73.94694,0.0,155
1.0,205.0,6.0,-73.95444,1.0,132
1.0,0.0,28.0,-73.95097,1.0,200
1.0,0.0,25.0,-73.92884,0.0,100
1.0,0.0,13.0,-73.97892,0.0,95
1.0,99.0,8.0,-73.96138,1.0,135
232.0,170.0,8.0,-73.98263,1.0,259
1.0,7.0,20.0,-73.94545,1.0,270
1.0,7.0,14.0,-73.99567,1.0,250
1.0,0.0,30.0,-73.93715,1.0,65
1.0,15.0,2.0,-73.9472,0.0,54
1.0,0.0,68.0,-73.98612,1.0,280
1.0,48.0,21.0,-73.91329,0.0,75
1.0,0.0,2.0,-73.95379,0.0,70
6.0,19.0,7.0,-73.98538,2.0,69
1.0,209.0,19.0,-73.98981,0.0,150
1.0,39.0,6.0,-73.95917,1.0,99
1.0,0.0,2.0,-73.9554,1.0,199
1.0,48.0,6.0,-73.94614,1.0,160
1.0,329.0,39.0,-73.91334,1.0,150
1.0,15.0,33.0,-73.99281,1.0,100
1.0,0.0,6.0,-73.94549,0.0,100
1.0,4.0,31.0,-73.89505,1.0,60
2.0,0.0,28.0,-73.97118,1.0,220
1.0,23.0,52.0,-73.99882,1.0,200
52.0,127.0,20.0,-73.94017,1.0,199
1.0,129.0,21.0,-73.90731,1.0,150
1.0,0.0,11.0,-74.00784,1.0,225
1.0,33.0,20.0,-73.9436,1.0,115
1.0,0.0,21.0,-73.91914,0.0,35
1.0,350.0,41.0,-74.08001,0.0,120
7.0,312.0,89.0,-74.08535,2.0,150
13.0,315.0,1.0,-73.98836,1.0,220
1.0,264.0,1.0,-73.99095,1.0,945
1.0,4.0,2.0,-73.95541,1.0,120
1.0,130.0,30.0,-73.92778,0.0,66
91.0,364.0,26.0,-73.98055,1.0,159
1.0,0.0,117.0,-73.95997,1.0,70
1.0,0.0,12.0,-73.9655,0.0,70
1.0,89.0,6.0,-73.95519,0.0,900
1.0,176.0,126.0,-73.91138,0.0,59
2.0,0.0,197.0,-74.00933,1.0,95
1.0,0.0,30.0,-73.94324,1.0,75
1.0,0.0,1.0,-73.97176,0.0,250
1.0,0.0,6.0,-73.93304,1.0,75
1.0,271.0,90.0,-74.02322,1.0,135
3.0,69.0,6.0,-73.92783,0.0,49
1.0,94.0,8.0,-73.98941,1.0,360
1.0,17.0,6.0,-73.94431,1.0,60
2.0,112.0,21.0,-73.9083,0.0,35
1.0,31.0,68.0,-73.98726,0.0,120
1.0,310.0,62.0,-73.81541,1.0,145
1.0,0.0,77.0,-74.00645,0.0,120
1.0,41.0,14.0,-74.00205,1.0,195
232.0,208.0,77.0,-74.0069,1.0,265
3.0,103.0,7.0,-73.98882,0.0,85
1.0,60.0,28.0,-73.96189,1.0,135
1.0,0.0,30.0,-73.94039,0.0,65
3.0,0.0,15.0,-73.95225,0.0,85
232.0,188.0,1.0,-73.97592,1.0,267
4.0,345.0,54.0,-73.9218,0.0,80
2.0,67.0,7.0,-73.99465,0.0,114
7.0,83.0,4.0,-73.94187,2.0,49
1.0,17.0,24.0,-73.95586,1.0,1400
1.0,0.0,20.0,-73.94022,0.0,50
1.0,330.0,19.0,-73.98478,1.0,199
2.0,142.0,44.0,-73.89614,1.0,230
1.0,70.0,16.0,-73.9768,1.0,200
1.0,0.0,37.0,-73.83338,1.0,150
6.0,138.0,6.0,-73.90777,0.0,55
1.0,0.0,12.0,-73.96269,0.0,45
1.0,90.0,83.0,-73.88469,0.0,99
2.0,32.0,2.0,-73.9471,0.0,37
1.0,0.0,22.0,-73.95623,1.0,90
1.0,0.0,21.0,-73.93207,0.0,50
1.0,0.0,22.0,-73.95685,0.0,38
1.0,0.0,15.0,-73.95771,0.0,150
2.0,358.0,21.0,-73.92255,0.0,59
2.0,0.0,4.0,-73.94328,1.0,111
1.0,102.0,16.0,-73.98752,0.0,50
1.0,0.0,12.0,-73.9403,0.0,65
1.0,0.0,56.0,-73.91402,1.0,150
1.0,0.0,28.0,-73.95318,1.0,130
5.0,87.0,69.0,-73.85483,1.0,105
1.0,358.0,106.0,-73.78665,1.0,150
1.0,152.0,12.0,-73.957,1.0,122
1.0,0.0,8.0,-73.96196,1.0,174
2.0,0.0,12.0,-73.9608,0.0,100
1.0,0.0,7.0,-73.997,1.0,380
4.0,297.0,46.0,-73.80247,0.0,85
1.0,44.0,12.0,-73.94635,0.0,45
1.0,0.0,2.0,-73.9477,0.0,78
1.0,6.0,44.0,-73.91006,0.0,40
1.0,90.0,54.0,-73.94175,0.0,150
1.0,0.0,12.0,-73.94159,1.0,190
1.0,0.0,12.0,-73.93322,0.0,45
1.0,0.0,68.0,-73.9852,1.0,110
1.0,13.0,8.0,-73.97392,1.0,150
5.0,229.0,192.0,-73.8353,0.0,62
1.0,156.0,38.0,-73.98413,0.0,125
1.0,0.0,3.0,-73.96632,1.0,130
1.0,0.0,4.0,-73.9354,0.0,40
2.0,169.0,71.0,-73.98677,0.0,100
2.0,94.0,19.0,-73.98682,0.0,144
1.0,13.0,12.0,-73.96817,1.0,180
2.0,0.0,28.0,-73.95084,0.0,65
1.0,71.0,6.0,-73.92598,1.0,200
2.0,308.0,10.0,-73.97999,0.0,60
1.0,0.0,25.0,-73.93985,0.0,178
1.0,0.0,12.0,-73.95814,1.0,325
1.0,0.0,45.0,-73.96051,1.0,100
1.0,32.0,116.0,-73.82617,0.0,60
103.0,0.0,56.0,-73.92278,0.0,39
1.0,0.0,56.0,-73.92213,1.0,179
3.0,0.0,15.0,-73.95404,0.0,69
1.0,249.0,19.0,-73.9837,1.0,315
4.0,8.0,46.0,-73.78046,0.0,75
1.0,0.0,21.0,-73.90538,0.0,45
1.0,329.0,127.0,-73.86095,1.0,85
1.0,0.0,68.0,-73.98423,1.0,220
1.0,0.0,15.0,-73.92765,0.0,100
1.0,338.0,52.0,-74.00125,1.0,136
1.0,0.0,6.0,-73.95678,1.0,140
2.0,247.0,84.0,-73.86917,1.0,34
1.0,0.0,20.0,-73.95232,0.0,140
2.0,311.0,6.0,-73.93725,0.0,43
1.0,70.0,20.0,-73.95444,0.0,70
2.0,334.0,30.0,-73.93789,0.0,82
3.0,365.0,15.0,-73.93888,2.0,45
2.0,147.0,4.0,-73.94749,0.0,45
3.0,173.0,149.0,-73.78749,1.0,94
1.0,0.0,3.0,-73.96027,1.0,125
1.0,14.0,7.0,-73.99076,1.0,150
1.0,0.0,56.0,-73.92046,1.0,95
1.0,88.0,6.0,-73.95428,0.0,72
1.0,0.0,79.0,-73.99565,1.0,119
1.0,41.0,46.0,-73.80122,0.0,25
1.0,0.0,12.0,-73.96141,0.0,55
1.0,5.0,2.0,-73.9558,1.0,350
1.0,0.0,7.0,-73.99804,1.0,239
1.0,274.0,21.0,-73.92162,1.0,230
1.0,0.0,33.0,-73.99468,1.0,445
2.0,177.0,19.0,-73.98301,0.0,130
1.0,141.0,8.0,-73.98018,1.0,159
1.0,0.0,8.0,-73.96952,1.0,96
1.0,0.0,5.0,-73.97544,1.0,186
1.0,37.0,28.0,-73.94959,1.0,145
1.0,18.0,21.0,-73.91882,0.0,50
1.0,239.0,12.0,-73.95417,1.0,125
1.0,68.0,30.0,-73.92894,1.0,80
1.0,247.0,44.0,-73.91146,0.0,35
2.0,23.0,28.0,-73.96199,0.0,98
1.0,31.0,75.0,-74.03114,0.0,47
4.0,237.0,4.0,-73.94664,0.0,90
1.0,45.0,34.0,-73.99451,1.0,121
1.0,0.0,35.0,-73.94426,1.0,86
1.0,0.0,12.0,-73.95663,1.0,170
1.0,1.0,79.0,-74.00784,1.0,89
4.0,14.0,20.0,-73.95701,0.0,58
1.0,0.0,2.0,-73.94254,0.0,45
1.0,66.0,30.0,-73.94065,0.0,60
1.0,0.0,23.0,-73.98176,0.0,100
3.0,0.0,1.0,-73.98291,0.0,150
1.0,0.0,11.0,-74.01,1.0,165
1.0,188.0,52.0,-73.99957,1.0,219
1.0,327.0,100.0,-73.89367,1.0,100
2.0,280.0,12.0,-73.96392,0.0,65
1.0,0.0,21.0,-73.91239,0.0,55
2.0,84.0,12.0,-73.95333,0.0,75
13.0,351.0,71.0,-73.98864,0.0,100
2.0,13.0,56.0,-73.92758,0.0,85
4.0,143.0,85.0,-73.77573,0.0,35
1.0,0.0,7.0,-73.99775,1.0,300
1.0,0.0,44.0,-73.90212,0.0,120
1.0,83.0,3.0,-73.96453,0.0,175
1.0,0.0,13.0,-73.97563,1.0,160
1.0,21.0,25.0,-73.93891,1.0,133
2.0,23.0,14.0,-73.99832,0.0,119
2.0,365.0,25.0,-73.94799,0.0,349
1.0,0.0,12.0,-73.94662,0.0,65
1.0,365.0,14.0,-74.00718,1.0,275
18.0,365.0,7.0,-73.99896,1.0,748
3.0,350.0,7.0,-73.98871,1.0,300
3.0,355.0,42.0,-73.93054,0.0,60
2.0,0.0,23.0,-73.98883,2.0,147
2.0,0.0,2.0,-73.95237,0.0,50
1.0,0.0,18.0,-73.92241,0.0,35
1.0,0.0,21.0,-73.92278,0.0,65
1.0,98.0,32.0,-73.99293,1.0,160
1.0,0.0,28.0,-73.94862,1.0,140
1.0,36.0,49.0,-73.91435,1.0,100
2.0,265.0,22.0,-73.95136,1.0,77
2.0,2.0,12.0,-73.92942,0.0,65
1.0,38.0,56.0,-73.91405,1.0,115
8.0,318.0,25.0,-73.93298,0.0,159
6.0,122.0,28.0,-73.96766,1.0,145
1.0,0.0,11.0,-73.99758,0.0,78
2.0,8.0,2.0,-73.9542,0.0,65
3.0,0.0,15.0,-73.94977,1.0,110
1.0,15.0,9.0,-73.99109,1.0,145
9.0,0.0,28.0,-73.94717,0.0,60
1.0,6.0,24.0,-73.96048,1.0,150
1.0,0.0,29.0,-73.96385,1.0,75
2.0,35.0,44.0,-73.89972,0.0,56
2.0,22.0,15.0,-73.94669,1.0,250
3.0,1.0,7.0,-73.99041,0.0,83
1.0,75.0,28.0,-73.94634,1.0,165
3.0,0.0,49.0,-73.9048,0.0,50
2.0,257.0,2.0,-73.95457,1.0,265
1.0,305.0,87.0,-73.86048,0.0,40
1.0,84.0,2.0,-73.95545,0.0,100
2.0,285.0,36.0,-73.99586,0.0,80
1.0,0.0,12.0,-73.947,0.0,70
1.0,3.0,21.0,-73.91868,1.0,120
2.0,57.0,12.0,-73.94251,1.0,170
1.0,0.0,16.0,-73.97909,1.0,280
1.0,0.0,87.0,-73.85683,0.0,40
1.0,0.0,26.0,-73.9783,1.0,120
1.0,285.0,6.0,-73.95804,1.0,175
1.0,0.0,21.0,-73.92858,0.0,75
1.0,3.0,142.0,-73.91118,0.0,26
1.0,47.0,6.0,-73.9579,1.0,145
2.0,178.0,44.0,-73.90006,0.0,50
1.0,340.0,29.0,-73.97038,1.0,402
1.0,0.0,31.0,-73.89325,1.0,120
1.0,11.0,56.0,-73.92536,2.0,35
2.0,65.0,14.0,-73.99281,0.0,100
1.0,0.0,16.0,-73.97557,1.0,250
2.0,0.0,25.0,-73.94366,1.0,180
2.0,200.0,49.0,-73.91687,1.0,100
1.0,0.0,26.0,-73.97468,1.0,150
103.0,244.0,83.0,-73.8799,0.0,24
2.0,116.0,54.0,-73.94869,1.0,140
1.0,59.0,11.0,-74.00435,1.0,275
1.0,242.0,8.0,-73.98314,1.0,210
2.0,43.0,13.0,-73.97069,0.0,61
3.0,272.0,33.0,-73.99495,1.0,250
1.0,47.0,19.0,-73.98759,1.0,750
1.0,314.0,20.0,-73.9405,1.0,160
1.0,0.0,20.0,-73.95461,1.0,130
1.0,0.0,12.0,-73.94134,0.0,55
1.0,64.0,6.0,-73.93742,0.0,130
2.0,0.0,24.0,-73.9588,0.0,42
2.0,331.0,21.0,-73.91385,0.0,70
2.0,0.0,6.0,-73.93738,1.0,120
2.0,104.0,181.0,-73.83863,0.0,43
1.0,0.0,5.0,-73.9748,1.0,80
1.0,0.0,12.0,-73.95565,1.0,110
1.0,9.0,2.0,-73.94402,0.0,50
3.0,358.0,7.0,-73.98646,1.0,199
1.0,0.0,52.0,-73.99203,1.0,275
1.0,6.0,2.0,-73.95292,1.0,90
1.0,0.0,31.0,-73.89752,1.0,156
1.0,3.0,132.0,-73.97549,2.0,56
1.0,300.0,2.0,-73.94573,1.0,130
1.0,0.0,3.0,-73.9661,1.0,95
91.0,147.0,1.0,-73.96901,1.0,165
1.0,115.0,103.0,-73.87667,0.0,45
3.0,227.0,21.0,-73.91528,0.0,50
1.0,284.0,3.0,-73.96487,0.0,49
1.0,0.0,12.0,-73.95946,0.0,70
1.0,0.0,10.0,-73.99147,1.0,120
1.0,6.0,20.0,-73.939,1.0,100
1.0,157.0,87.0,-73.86674,1.0,125
1.0,0.0,29.0,-73.9647,1.0,110
1.0,0.0,75.0,-74.02736,0.0,70
1.0,365.0,38.0,-73.98592,0.0,250
1.0,74.0,8.0,-73.9655,1.0,150
1.0,0.0,30.0,-73.94256,0.0,52
1.0,0.0,45.0,-73.95777,1.0,90
1.0,0.0,12.0,-73.95733,1.0,125
1.0,90.0,54.0,-73.94734,0.0,40
1.0,0.0,6.0,-73.95599,0.0,55
1.0,46.0,4.0,-73.94415,1.0,250
9.0,43.0,21.0,-73.91202,0.0,35
1.0,0.0,21.0,-73.92487,0.0,35
1.0,0.0,34.0,-73.98231,1.0,130
1.0,0.0,2.0,-73.95271,1.0,200
2.0,4.0,28.0,-73.9626,1.0,449
1.0,106.0,33.0,-73.99723,1.0,180
31.0,223.0,7.0,-73.99277,1.0,90
10.0,311.0,73.0,-73.95944,2.0,50
2.0,58.0,30.0,-73.9283,0.0,75
1.0,232.0,11.0,-74.00619,1.0,199
1.0,0.0,3.0,-73.96865,0.0,62
91.0,101.0,1.0,-73.96895,1.0,200
1.0,0.0,12.0,-73.96759,1.0,145
1.0,0.0,20.0,-73.95639,1.0,104
2.0,27.0,37.0,-73.81305,0.0,49
1.0,154.0,1.0,-73.96503,1.0,450
1.0,0.0,4.0,-73.94763,1.0,189
1.0,189.0,2.0,-73.94271,1.0,80
3.0,64.0,6.0,-73.90995,0.0,55
1.0,102.0,21.0,-73.93045,0.0,67
3.0,81.0,15.0,-73.95343,0.0,43
2.0,0.0,12.0,-73.94646,1.0,159
1.0,0.0,21.0,-73.9072,1.0,150
1.0,0.0,1.0,-73.98996,1.0,399
1.0,86.0,7.0,-73.98985,0.0,65
1.0,365.0,19.0,-73.98336,1.0,150
3.0,147.0,192.0,-73.83413,0.0,42
1.0,0.0,32.0,-73.99467,1.0,140
1.0,364.0,45.0,-73.95824,0.0,300
1.0,0.0,20.0,-73.94908,1.0,260
1.0,16.0,12.0,-73.96415,1.0,220
1.0,0.0,8.0,-73.97654,1.0,155
1.0,365.0,205.0,-73.83561,0.0,70
1.0,0.0,6.0,-73.94634,1.0,2000
3.0,336.0,41.0,-74.0784,0.0,70
2.0,5.0,19.0,-73.98346,1.0,100
1.0,54.0,24.0,-73.94924,0.0,75
1.0,0.0,26.0,-73.9822,1.0,235
1.0,220.0,16.0,-73.97339,1.0,175
1.0,57.0,37.0,-73.80416,1.0,58
1.0,0.0,23.0,-73.98472,0.0,133
1.0,0.0,22.0,-73.95645,0.0,65
1.0,5.0,20.0,-73.94971,1.0,199
49.0,253.0,1.0,-73.96531,1.0,675
1.0,0.0,6.0,-73.92425,0.0,55
3.0,180.0,24.0,-73.95155,0.0,60
3.0,0.0,137.0,-74.01024,1.0,223
1.0,58.0,20.0,-73.95829,1.0,195
2.0,0.0,19.0,-73.98488,1.0,250
1.0,0.0,54.0,-73.94293,1.0,88
1.0,65.0,56.0,-73.90781,1.0,95
1.0,0.0,10.0,-73.98268,0.0,50
2.0,21.0,13.0,-73.97347,1.0,495
91.0,311.0,28.0,-73.95695,1.0,117
8.0,324.0,2.0,-73.93799,0.0,52
17.0,358.0,21.0,-73.92072,0.0,55
1.0,269.0,29.0,-73.96735,1.0,185
1.0,123.0,6.0,-73.93833,1.0,275
4.0,242.0,68.0,-73.9873,0.0,90
1.0,228.0,4.0,-73.94787,1.0,199
1.0,9.0,14.0,-73.98854,0.0,150
1.0,0.0,102.0,-74.00545,1.0,199
1.0,0.0,76.0,-74.00117,0.0,68
1.0,5.0,30.0,-73.93982,0.0,45
2.0,0.0,27.0,-74.00481,0.0,103
1.0,0.0,4.0,-73.94125,0.0,120
1.0,176.0,183.0,-73.72656,1.0,80
5.0,359.0,85.0,-73.77306,0.0,59
3.0,200.0,16.0,-73.98482,1.0,120
1.0,36.0,49.0,-73.90786,0.0,55
1.0,0.0,24.0,-73.95911,1.0,85
1.0,0.0,19.0,-73.98849,1.0,225
1.0,0.0,4.0,-73.95435,0.0,62
1.0,0.0,28.0,-73.95458,1.0,200
1.0,0.0,60.0,-73.9972,0.0,80
2.0,0.0,123.0,-74.00643,0.0,35
1.0,1.0,14.0,-74.00301,1.0,159
1.0,188.0,42.0,-73.92918,0.0,50
1.0,316.0,215.0,-74.17628,1.0,83
1.0,0.0,7.0,-74.00079,1.0,225
1.0,0.0,4.0,-73.94587,0.0,80
1.0,358.0,12.0,-73.93973,0.0,103
1.0,0.0,22.0,-73.96457,0.0,35
1.0,0.0,19.0,-73.98071,1.0,210
1.0,0.0,12.0,-73.94556,0.0,80
1.0,77.0,14.0,-74.0013,1.0,230
1.0,0.0,23.0,-73.98403,1.0,143
2.0,0.0,0.0,-73.97446,1.0,130
1.0,0.0,28.0,-73.94616,1.0,89
6.0,365.0,6.0,-73.95259,0.0,63
1.0,0.0,6.0,-73.92392,1.0,195
1.0,127.0,135.0,-74.01684,1.0,150
1.0,0.0,29.0,-73.96631,1.0,60
3.0,362.0,22.0,-73.96143,0.0,84
4.0,0.0,19.0,-73.98797,1.0,400
91.0,304.0,1.0,-73.96612,1.0,125
1.0,0.0,5.0,-73.97573,1.0,149
1.0,0.0,8.0,-73.96441,0.0,50
1.0,0.0,28.0,-73.95583,1.0,500
1.0,0.0,14.0,-73.99773,1.0,250
4.0,219.0,156.0,-73.87055,0.0,25
3.0,6.0,19.0,-73.98272,1.0,600
4.0,184.0,28.0,-73.95075,0.0,100
2.0,11.0,12.0,-73.94921,0.0,99
1.0,18.0,76.0,-74.00221,0.0,35
1.0,0.0,17.0,-73.97881,1.0,125
9.0,49.0,15.0,-73.93649,1.0,59
3.0,236.0,39.0,-73.91806,0.0,42
2.0,77.0,118.0,-73.84323,1.0,100
1.0,0.0,20.0,-73.95489,1.0,179
1.0,0.0,20.0,-73.95281,1.0,115
1.0,0.0,25.0,-73.92977,0.0,78
1.0,7.0,22.0,-73.95227,0.0,50
10.0,360.0,21.0,-73.91493,0.0,75
1.0,278.0,31.0,-73.90898,0.0,65
5.0,188.0,4.0,-73.94215,0.0,1500
1.0,0.0,45.0,-73.96074,1.0,150
1.0,328.0,14.0,-73.99671,0.0,123
1.0,0.0,26.0,-73.98122,1.0,165
1.0,280.0,2.0,-73.95178,1.0,199
1.0,7.0,12.0,-73.96541,0.0,80
1.0,211.0,8.0,-73.9618,1.0,178
1.0,0.0,7.0,-73.99167,0.0,65
1.0,0.0,39.0,-73.92587,1.0,77
2.0,147.0,39.0,-73.9248,1.0,110
